Initial_Speed,Launch_Angle,Theoretical_Range,Measured_Range
45.79257659092155,48.79984029491139,211.87981198269446,212.92021959198792
25.97354137571743,29.018769013554504,58.34336559927561,58.04527186510089
89.87354963458253,87.8284991943419,62.35139593802589,63.137029912620044
93.73666471197944,21.51102673948495,611.1003140079403,611.3419297384005
95.72555695764491,82.07001301818752,255.2737950067303,254.28301673565312
22.635068558754075,26.068449085519923,41.232103195747364,40.21828142293278
40.13808456330281,49.6007430465025,162.11364191361724,161.53569086287771
29.192307574878747,43.4205227941979,86.7376060548752,87.51815244074885
52.30516542506018,88.14210798455403,18.073551898722517,19.256888227475542
72.40648065660582,15.601857584140824,276.875654124421,276.06006530016236
54.77899164302086,45.580586891174235,305.8228043075167,304.80940733658855
66.09584378797304,13.731280419831844,205.37109363072827,204.94593777006895
91.59968088496805,60.87070754184526,727.3744264337922,726.9794211827282
87.21436255048087,52.14561827141424,751.371587136548,752.8912475640706
55.80776925368525,86.28067084287474,41.10281464715039,41.59458715189075
22.7185647414951,26.479353098310145,41.99575087750148,43.912443969730354
17.912923835612872,69.13117606827299,21.7748957830061,22.234780784355248
96.04673095210954,80.757258206872,298.1560474918448,298.7778136779793
20.128873648878752,18.738122814945626,25.129411320336473,27.63200045966961
55.795673089391265,15.41117689154925,162.60071973345217,163.0769040316382
69.59023332642062,56.64407256593955,453.4402555791113,455.115128654853
88.65308811314667,56.63748829470912,735.9599378494889,737.8563029285834
67.42980125758463,11.980810085457216,188.23226086759607,188.90359357583705
57.091834851081934,27.645024288675124,273.133309758773,273.122994212708
65.58725341706403,40.75196256566217,433.68817865285143,433.1550840120523
37.335490103024775,17.164846701346008,80.13430263346648,80.00686511422067
35.035463138229076,57.92300430307189,112.60930123934097,112.78071659376232
30.539967290783753,47.1949207477201,94.79647368145174,94.35547227613938
94.13392592059218,73.9955069721227,478.7866454962623,478.27733456088407
48.96817417164664,14.819622294228791,120.88095327710724,120.99095765652818
69.3897177672228,49.25206268186766,485.4224052550753,486.4113521938826
59.035329612129104,60.46522667257374,304.74520693415235,304.46276721866326
62.87855754180491,70.1211578359603,257.7539201632605,257.1420509365049
44.90691378357863,24.401975564895206,154.68244216686017,155.44216088224505
89.06116341349926,44.74320697903111,808.5190795565919,807.1603683057381
46.71013100898621,49.182441158542645,220.0433511665472,218.0922474528224
83.00556790127507,44.733854079471165,702.3065213759796,703.366806066851
79.09683650756322,80.0221929140692,217.65839987599605,217.1956345110283
34.09983594052005,66.93340950490456,85.4559398935094,85.20499222817985
61.90888969530468,38.57760029600924,380.91745298702386,383.97073945898603
86.74470654844104,44.69986279825435,766.9960403366291,765.2374025712071
14.456698470682017,32.33649769222418,19.256639884583976,18.936675415663153
64.82879529761456,11.015937931139277,160.7088714895679,159.9215331464062
94.41946938412855,51.26490138538219,887.126339452225,888.1046793422317
72.19225361865338,66.53903503525277,388.04945233322,388.4282005762734
11.035857153476952,27.553542126475943,10.182979538031935,11.919911913931845
27.104993492459062,63.73044285061294,59.44613169308494,58.3693962670673
61.98503247484886,68.76805906121714,264.41680146320135,264.4886098416945
53.20635117347869,72.34046052486826,166.83338819137924,165.76332707235827
40.76264916722292,51.54887876855071,164.97114578282927,164.89658040898286
33.863321095763176,26.462952681195986,93.26418940002748,92.87013697144391
41.0677078417767,79.21747028750814,63.19128487428677,61.38827959430441
50.4846537713174,79.49476968764915,93.15054933048724,90.65338376317031
98.63977284446248,46.63711512480975,990.2061072570694,990.7519747960589
41.04633751331424,19.06449011901838,106.04012638046656,104.60784186971748
76.7320753738635,78.7736523587907,229.2228360976309,229.74584400594492
46.2189526782694,50.136534754484046,214.26567147490098,215.53845678857147
65.17895544039531,31.12029604319946,383.21761449496984,384.60720688418866
71.94815481801206,64.31296170287538,412.2434264896886,410.50245435197917
18.582041639565062,89.38093563138577,0.7605490376017195,-0.12614504248390068
47.676390199970754,86.74832044657558,26.243387634178294,26.966787127196767
12.693428499192095,19.146748451440487,10.17802073522036,10.239002470225644
13.50582696269742,33.35628147666793,17.079225029088825,16.61018413751456
35.03902886209396,89.01524790504149,4.301142792624261,3.7114144209395645
16.663621958620112,70.18463975955694,18.05425316854726,16.356908940574826
58.25335145408507,68.02128906410044,240.10966757534428,239.45152311767438
66.330617663335,85.29924539145868,73.26278043303044,72.24285629376908
40.18778756931562,81.88529623266487,46.01252410158053,46.5625531121682
69.58765218853523,49.43354737932012,487.72346175101274,487.44816005136636
42.350769569366136,14.318776642489395,87.62566411683511,89.08934703812206
58.93773418114174,77.35572246374021,151.26066057613417,151.48278279597534
93.90507112518513,13.068497505009926,395.9803645701518,397.90435814334495
93.40799123536965,65.19752369280823,677.3650094349737,678.6335475190955
45.516058059579535,78.05302025674263,85.5389205545566,84.97380812519451
14.901659209764668,25.591288827472496,17.636803196941116,18.500289659126384
78.92588385848474,87.91550159620579,46.163161167439725,45.72907142158235
46.283196970613474,44.50870581787896,218.33020658032802,218.05776874142418
68.47712237248902,17.462374491375805,273.65132281923945,274.32454406671064
58.688297680769786,40.55106162936498,346.8772679923861,346.2856256812851
42.26367027457788,20.18091866655201,117.9181482165322,117.88061574389369
27.35020324452107,18.703636341343053,46.32140390088412,46.570958058079555
33.98376017423239,14.688261648359777,57.75029986839104,57.7288660775672
86.51527562583286,49.83217501184562,752.1578154280079,752.3299606619611
56.451841628549694,77.65304164003494,135.71414285192097,135.35754306192197
39.347855273998896,48.62576796036025,156.56168297781653,156.53280082872354
72.59356969994708,27.671449042505536,441.87576632985036,442.31907009618055
32.65982357832512,51.482852213447295,105.96014109720852,106.74323175342842
34.95868352108971,14.596227205712289,60.76222748064596,61.10413598429608
55.437078273630625,86.48378225017944,38.3551603419071,39.47343311843964
51.59065798184936,38.419088844464,264.18737083375646,264.91528495095736
96.3237673370142,30.313606778782713,824.2118035738624,824.5754345060652
63.88829319517755,45.30776281361401,416.05285141832155,418.461881555225
15.291178886169398,28.540095994798385,20.00775991942812,19.26968461807702
53.35957456930537,26.571721533160016,232.23170918674694,231.81395023725364
64.97521450713992,13.97532883640011,201.71193176232416,202.99521265237004
98.59121546859276,27.760707158887143,816.794232633135,817.7975581686675
23.144419451495104,73.9367828318488,29.03776702237603,30.594086270497172
91.9504470563334,74.02777420870814,456.00944983930583,454.2524801238379
34.3274383311239,71.44824740919795,72.46294755980726,72.47099392320251
81.61589631505484,89.0652273039276,22.152197518793926,19.99595142492828
38.07158414688717,64.61968519650705,114.43527682254083,115.51917483582578
42.835388329254386,53.10773338241991,179.60003015700343,178.903585976661
10.15676962560315,24.601921131698337,7.96086715434213,8.148206922652376
29.77181729693426,53.323793499729994,86.56567267008197,88.36015810344666
41.82430084357017,87.81349023616036,13.596446747185302,12.71285563318278
69.84311216926902,36.20632348207092,474.0109105018528,473.32073787885116
77.25509958767263,67.93171883375166,423.66826073000624,425.547546776392
61.48801099851197,74.91647655390653,193.6723577129326,192.57477805680364
71.73601603925505,41.05884491177128,519.6162380839031,518.9422612298044
24.672308503484864,21.529431735736956,42.365454597670514,40.82802236359753
59.85832165526042,26.603560531773986,292.4874808714626,291.0216402691157
97.88708943632815,69.73734295881913,634.6741333489074,634.5250369560058
71.27221170477425,58.19094580208932,463.88235136374846,463.91051106926267
57.34156407426679,70.13767629156435,214.20915196944563,214.40598930667926
90.66842324748316,84.6809097556487,154.69977031737002,155.43176844278614
26.972157087650253,17.94987226460367,43.48436840741612,43.19596230879527
50.444577637497716,42.63844047014519,258.51318879556123,257.97542682802066
68.64857664998112,47.1450304015114,479.04412691804094,478.9937763564993
68.57030972762115,54.81863282517477,451.41908745901213,451.69052204720305
23.481986056227957,65.68404959403809,42.18317630332386,42.36343229421043
53.48369998171334,68.5945143101226,198.1598269945913,196.64153492492886
67.83474640099534,57.435331630423434,425.5659935034172,427.2764658699798
91.28695552263189,33.42152072597213,781.0297717731196,780.9098820798897
49.28571348232515,84.48609454489801,47.364724801333615,48.564072372820746
93.27124488340004,55.23565734167856,830.7979132847628,830.7365924007078
98.88515294468219,16.603858287441593,545.9046746283556,545.3149600681536
34.47444024809194,53.29803532831457,116.10369352357891,114.7758230138623
48.62148306905087,64.43692172221378,187.6128606909845,186.8054238436519
61.896634798328265,27.55716095768034,320.3576226174173,320.84608537572365
57.26891550358989,22.168882976591266,233.65538551308055,235.96170002507546
35.697765708651595,11.721115810727438,51.67783445081474,51.660306773941315
65.86833614797649,18.77986671291694,269.600649331429,270.23823737525055
36.96054691814191,75.31973299551873,68.27674289895353,68.20797614560105
12.828418159304944,22.202204707620304,11.738171629780998,11.362003377170181
27.682676883637832,81.35436105079714,23.218764765329766,23.41187952215707
13.231594764478931,25.844390012494458,14.003420011589661,11.851350495971808
21.85479929983552,40.199402297173464,48.00630439260828,47.28577242599169
79.21325404790373,63.28503487770098,513.7027766754753,514.7854113263268
42.38669217526927,73.71088242899617,98.61341766696549,98.31078716730968
69.3047683701391,50.00249829705826,482.17201937069996,483.20602620773604
68.89446593839303,79.22498191757764,177.720160474398,177.37279727986547
26.33287045519847,55.75607671498006,65.76108969469142,64.53925633658292
10.262630084724544,47.09939474378316,10.707328818388332,9.02079677337263
20.136767096742673,39.15763112885821,40.47771140034957,39.740495843766865
75.48451068755901,34.42240227027415,541.6827762806162,540.9367603167834
60.190028843890694,11.439693104622162,143.58133154998941,145.49961875207936
78.208684649975,30.510596468723374,545.4428085552867,546.4170635841459
52.593789648905684,65.83504170379652,210.62603451070314,212.57201338244158
80.15264458892867,62.084408360778895,541.8449938810803,540.5841028218083
65.14503177955487,75.48640695651562,209.91156621512448,210.78150188677122
25.850028549711855,34.44639206438241,63.5465463232851,63.504972077739644
92.20706335493159,54.28355231244196,821.571634648831,822.081159836614
82.09835290241402,20.122358686315856,443.88292257745775,443.9978832283132
37.33672666320302,34.617018638516925,132.87155647698546,132.941587912888
50.68618405849552,85.3766528169742,42.08111143843451,42.071513928752076
83.85764305054386,64.81700071129586,552.0559115479699,552.276238669414
79.56188190152734,19.49920024030698,406.0672067951712,406.835127073627
92.83419295214655,14.126376437023795,415.85344888906116,416.80959290495133
41.55640945975766,62.34667540750237,144.7404217467724,143.15545553346425
45.86359145256468,36.2609444470192,204.52146380765242,204.53222669386562
62.04544134814634,77.61686661164609,164.39147964296507,163.2921509053804
90.45238559869169,57.00429624502294,761.8547901596149,763.1528940221856
73.87228095863168,34.01901292152877,515.9126926079408,515.9842833636275
19.974165434261113,36.54215541220768,38.90984145244481,39.7910409526815
58.43271347790792,43.345624314268385,347.47097581003356,349.32057816238284
65.49842340510298,75.2281953411306,215.63300785610838,215.2602401634021
76.45699741167388,38.74599771594192,581.7461629239301,581.8145084730737
63.94730042424502,37.16325887893433,401.3461674112545,401.17311052942483
53.444888375695236,57.3459098414883,264.54569353347193,264.4848014773949
36.57878354645527,88.74620671423597,5.967386404319346,4.998430591592948
31.26732237335102,83.81237970879062,21.358040545757905,20.553275326129487
27.876762481870095,79.46021343390767,28.491337691674033,29.122026868760397
38.90969253169918,84.8836043457556,27.416175418691346,26.126281200760296
88.52147384935024,54.92179888132836,751.3525071915423,751.1569293021927
93.42124188397364,47.383534644274725,886.5788040689612,886.2776873799321
89.65197555957678,72.27442969672133,475.2094628874806,475.75668956075225
85.80447510819792,43.96073711154585,750.0065145270672,749.8849537512093
77.32756117900871,50.9173702629846,596.5795795122201,595.5616059158287
81.6219278805264,21.56898542866991,464.3514452170629,464.0080447983529
85.11239667188919,31.505738681272426,658.0241498263456,657.4338584482443
20.693470821037643,85.50602467744933,6.819508394357677,6.893727506762196
71.07685828148662,42.72053448732169,513.347202342244,511.8234041533727
98.66808303886279,78.82726237738667,377.29885622856364,378.000485321145
74.86375405634843,67.52148054328987,403.67635646707225,402.3969314395948
28.538875948016276,25.124866007159625,63.83223273221529,63.456663928163216
28.75886774292621,87.8081021259701,6.444339717895688,6.825803426476434
21.39708084184861,60.50727163375938,39.998102342962476,40.7941499932387
84.39164745651539,28.81177519141529,613.1324615356343,612.4642014244829
16.495991066233053,82.54689907298055,7.135459094330641,6.554977544055357
87.71692221936425,63.702839257356615,623.0344756441104,623.1186237688485
83.96876971362518,27.097082548815088,582.8941537526525,581.6447208779132
96.4687995936368,60.60718012023835,811.3157403033531,811.2317529693994
29.488766894451754,24.546977254021147,66.99495965626576,66.52981988492904
98.34703192334672,81.74428431144447,280.21264221101904,279.6805276447971
92.87524263071941,52.593286360664166,848.5809759588091,848.9198712150965
35.21882593320761,28.652005046065938,106.40448595015096,105.22947150597743
25.246461597048334,14.825020944387441,32.14214810044022,31.817328957014585
37.3407317981278,40.96877762602914,140.72868633252298,141.68131541262449
88.15703265050654,81.18939757388952,239.82244298536065,242.12954133029461
13.377223222352134,32.5180690404985,16.537363747416396,17.639903639783626
38.65285005477584,80.4112755492522,50.029100990047446,50.49719007199554
19.16426224752579,47.91318190162018,37.24481898961963,37.00696093779302
77.92432930660284,10.236044177303114,216.4891587791162,215.0272197850247
80.45140973811868,55.91431885647551,612.4726552103334,611.0146417517745
86.60530544457735,13.742338799267761,352.85998288206576,353.4357460327573
97.40606100670234,54.310420374457784,916.5411950038543,916.4467526800801
64.80624904802721,75.61832646425965,206.007985430056,206.6201204302775
17.00127664609884,17.584043746839953,16.970681159894536,15.85410354769829
55.03949757312682,11.53034061204485,120.95948271657856,121.4285512147026
62.42045051342783,47.067620752113456,396.14363409720625,396.9509569586785
64.98511665801402,47.59391628876264,428.72233631965844,429.02248699066524
19.541008645917916,42.900158301639195,38.820153294599585,39.83066591357013
39.829813959549995,80.28558829466603,53.79182309167972,53.28075820554546
92.79684293815352,83.58073990427081,195.05152701308614,194.76648778969644
84.83613429381873,69.37930621640106,483.6503856020399,483.2214306001616
39.32710048299904,87.75014901248176,12.36885341155051,10.669524160833776
19.808192039919632,14.938685895776942,19.924009166414415,20.901617461202104
78.82218617323932,65.22420919760563,481.9556611101582,482.93119638600257
88.30948549384883,82.62515975426065,202.39427572756134,203.22450102256082
72.5224544781313,34.22374496841159,498.6512225641553,495.8262849343188
58.92939042633909,53.09549098713277,339.95295182637847,339.17636975891514
68.14665409400618,67.26512902642796,337.4711244640259,337.8262350919622
87.32571840472848,67.68287642507347,546.1478107610504,546.6101928076024
74.57545869040915,47.29886909925231,565.0970823114716,565.010548234956
36.236123324245085,88.84345923249472,5.402126927933953,6.011282629299967
97.77895099340903,81.05526406234706,299.3761229080711,298.7769361135466
84.4491667511329,64.77142244937286,560.6087491208381,559.3112786133136
84.26728413378065,65.87770011826521,539.9887068841537,541.0549536702207
55.805572330457395,26.86906326997783,255.97329660796558,257.56891099578195
77.8133351307843,42.374222880213836,614.6278578399688,613.669095675849
22.45596762510028,30.24476567002636,44.73489385781372,44.011639266947185
97.08397755012375,57.4210769275681,871.8820505204409,870.5324799138932
88.01992355955532,32.91197839497588,720.4876891498426,720.8182042355734
41.576237063488485,32.6152595269797,159.99542770329973,159.94610223763075
74.48528579923848,48.88013787746401,560.3717638606187,560.4119679361662
49.16737374476059,65.86205971581592,183.92139530599783,182.38393766288394
54.03083848903942,57.259695207618144,270.751146633208,271.6287011338551
74.36567647602058,48.608926545748204,559.2691023192741,559.2855405412091
61.45885567177517,26.432615683483736,306.9565363358134,304.6514307666476
52.36968835590042,50.4328907649246,274.5579770214905,274.77282593405374
12.495577771370245,47.68136969043857,15.846690553016158,15.007269148931638
60.967531068082785,27.589329104387097,311.0554476326499,311.6205536747939
33.811456492256795,85.03081926876317,20.1127252805701,18.618782849753742
72.29106444051484,82.17167643346977,143.7665910232025,143.34648896699395
54.13777113085814,56.21679456117417,276.15648712203136,277.1398636490344
31.704314887997437,35.94993575735273,97.39277245188441,98.19195900927187
74.6400302336256,56.97569978752562,519.0014806006603,518.2466798738633
92.77235335814696,75.51190535148913,425.0241533578815,424.8219422301642
13.047616239170889,47.63221750451013,17.280549366897517,17.953264151317008
61.489590461863436,28.673225900664523,324.5037502383267,324.8911568778919
60.03254456579187,36.76565965864191,352.29924318962895,352.8749871431016
40.752489777406886,54.7289521284073,159.62418721492855,160.55250711088445
33.3083786544544,39.34673116092572,110.89869991608484,111.3177584023098
33.524366592072134,78.98596356607197,42.968863898142295,43.94009209013657
95.3382406217681,52.026198742858355,898.8146860926154,900.4179631612302
19.055831168813683,81.18951060596031,11.205372377772019,11.260557027838251
44.019088856011805,31.36208019926306,175.55867502788757,175.19620819705568
37.223600132697555,18.09161697105191,83.38571538905903,82.99342466090145
24.257050688200152,11.082366337833198,22.628730613080364,22.175016225727685
47.04766049904696,39.04941713632019,220.7852282601739,219.4441269006291
40.929977807364594,83.84152190289632,36.428779358564604,35.45205653842944
15.164646108456974,21.93907249863414,16.248314803271146,17.248683659938056
41.29692789967129,36.668382250107676,166.54631331133191,165.27755444344433
60.57047922401754,17.13596478944882,210.5983356564248,210.39470561220165
24.434608673802295,37.83274798118475,58.966567502770815,59.6593711795206
75.81490677806318,35.093910090745936,551.2410436449667,549.6932653944106
28.866255337724727,72.98561001791708,47.53317068706718,48.42623640700506
26.06294428488202,88.09701123753065,4.596233614612841,4.091027457753362
15.170810499934644,18.949578194589513,14.41154020404358,13.287760098024055
87.16689209008076,21.6857356925643,531.8845625296822,533.0759663205163
16.571698054499095,86.78394010226432,3.1360567403503317,3.5612645192212877
72.63038668235393,16.229470996599417,288.59934039550285,288.1135766710734
11.675059681932629,41.36150074997556,13.782784544661855,13.200787987822327
49.924441743598074,71.58919747062458,152.27204492573117,151.75562165986682
42.26355049705382,23.93810613459168,135.0484879391478,137.1216619255727
30.071585271006555,86.57548728711548,10.992968785740162,10.935933371814572
76.26055053415422,29.00910598707548,502.8489848032659,501.0965258775925
60.467985784974346,32.81604097458934,339.5156280155688,340.4342104958093
42.282959702585856,30.340057540908603,158.90154432490334,159.8551003789383
10.150962742465003,13.372809519901177,4.727016093775287,6.133068546498367
85.77322921650695,17.95812356677,439.92442835851284,439.137398443195
36.93382102554544,82.22446227398085,37.279655194141824,37.42504082327341
98.1819938886814,42.1110037770275,977.6482101475606,977.9490718626348
12.907583620777714,41.57857911555523,16.862276435128948,16.72858268932525
95.08810748648078,11.16725135009359,350.2532122426312,350.1920854215343
63.058021299189065,33.18639581666097,371.3547018298047,371.51547043174855
74.41455663779034,22.30285862095828,396.38984436214895,396.3048525977632
55.47276914137761,70.26835798316029,199.37164018864567,199.65846499581343
28.511034197930055,31.498545600052843,73.82893163042436,74.7777317537418
69.66491641547447,56.337936729968604,456.47814875895233,457.51456940722727
87.52640005355009,20.44309510405453,511.1609492757782,510.6919325229799
13.493306307327105,60.586822948991255,15.879607650675146,16.13657564717013
90.843835043374,37.70349586125212,814.105277997238,814.6979859546776
19.90276206046995,75.94903951844498,19.020276475953576,19.485892035074816
37.49258237119835,56.92377964877552,131.0582837461082,129.65530104670108
11.43109431736508,39.41517111426868,13.067762679429318,13.774374632631279
72.08810005814735,52.27586502638538,512.7411206510444,512.8629924707052
28.682382219369753,77.46515535152325,35.53372192833919,35.84735892771109
30.145229158372796,78.29393837815874,36.807194978147905,34.5975092760621
31.577948071602123,80.69842049077799,32.426885028242175,32.07607470726523
40.08677363496599,50.913284952986075,160.33005347952664,160.4823328264035
13.112782502556644,12.313716834237534,7.304003653005087,5.953913234044408
47.48069584124559,13.49608749386415,104.30268309097346,104.89340431333032
53.38167766288038,34.38549417692449,270.76769116382616,271.40134874484187
35.26528448415877,77.93927704392952,51.808470727980804,52.31464542937804
88.18977340823326,38.064563292448234,769.6874875478337,770.9926527229039
45.641033697993095,40.91669109932546,210.1915941610185,209.4063480634327
42.20475529133858,40.831715477646014,179.65543292944136,178.6333340846405
71.63889776485988,28.661907994101206,440.3563952122303,441.50214702148924
53.63198365585641,83.19565143704015,68.98926732064905,68.66265622374948
18.487713055882722,20.757560762686317,23.093590852779858,22.382833230189743
15.663119182844262,41.84637013986263,24.857116281596028,22.770988205007267
67.71626719878125,27.02423161672524,378.39144734808,377.1877871691375
53.669321356809675,60.47234147585097,251.82593683521992,250.5816085577868
44.19932424489444,38.27088115425643,193.67325118842749,193.17948026383732
81.57909663182508,85.83738433257929,98.2275193242526,97.53237829265427
72.95958735477168,47.94165736087941,539.761780370267,539.0616185661345
88.52451302613224,22.444445968330406,563.7665025772678,562.3486319265237
89.15098346177722,69.70241650173182,527.1944908106689,528.3912925475228
34.60970671914876,20.375540223830946,79.70575947340232,81.3864708528091
52.55537640328956,45.55304690389865,281.5038652553551,282.8855091565902
33.82298135954845,73.63076679877494,63.066044330056606,63.765092304273104
93.63355697502392,21.169533591274863,601.9250102431184,600.6124333702284
91.26351166809177,24.201837618778228,634.942543774178,635.0042694624843
53.02903461214608,51.863499378820386,278.4666937925868,279.02103190213086
15.111019364505209,71.64472748131303,13.914083141682204,14.259477425983865
28.839657343275068,89.64009625321951,1.065107619984277,0.2309831566430406
61.46148012259698,85.39471216676748,61.63523198119668,61.35692575650745
65.2580372857504,68.94737871948477,291.06784618962996,290.1884526774762
14.686646922563991,21.18625597830124,14.818447639467266,15.75377793162525
77.07799956928018,39.74723843028823,595.456751173624,595.6967942698398
24.609254171404515,21.108890255417847,41.48252133082895,40.224790914759375
27.625749433326632,58.40512553803978,69.43362717461474,69.37532984888902
73.28130856346797,20.10526583572938,353.41066314036925,353.4067480791829
73.0867304814715,28.02939717919206,451.7337503715844,452.03733519503714
52.60054121922417,66.78910961370151,204.31969059639349,205.16059730800305
41.37277182289358,44.13247914003619,174.40585947922312,175.66823066569754
71.5052280842234,53.264257470384734,499.66561900310757,500.41248819411925
27.942332758683005,38.92484739669079,77.80669717869297,78.10253735733536
22.295158535993245,45.435347585557906,50.664291509715234,50.204799317579166
26.08245823460662,63.842780487855606,54.87970864453982,55.482581956535725
57.856652560268664,23.22352912934802,247.2968824153895,246.36960981511515
19.375310328514562,47.58176789651296,38.11205100220354,39.22283996553378
19.518493442690442,15.989272351073671,20.567093309107324,19.284331088869546
38.0110187764183,53.195614659540034,141.29615503175154,141.37945210232598
36.79977385905606,25.493378768863415,107.2611835159018,105.98085133129146
45.01961007930902,18.874399178568968,126.48186792664217,125.9221413021035
26.962303634497026,85.11392368156126,12.577808661233215,12.94536757237677
23.18315877518551,88.47121710514023,2.9222895241291837,2.3998363969940897
13.298338834233814,16.685213999574753,9.915800372417355,9.730325832401633
57.51450749866554,38.806470950859435,329.3489025929685,327.8505946443
23.692677307314355,15.610777610446691,29.660696352888113,31.544621587340195
83.97957941707841,67.65771126804425,505.5444108659508,506.6656567908698
98.23071586376572,32.18633339326347,886.854103314503,886.6722778893746
48.81330282038167,12.22573561241596,100.53708229310391,100.94439286084184
75.55680207647607,50.519678251016316,571.1716093086454,571.0190924532711
56.65130853878921,10.64230855354455,118.75688434774096,118.58306079596979
32.74738715613515,24.542207506694798,82.60751435069265,83.64482588461435
37.73849827249142,65.11619794916939,110.8332291408582,112.2943472723328
93.31340934691711,22.284554821131994,622.8928281752162,623.3562147546195
17.509253114059295,13.98543341686067,14.657501863259414,14.378357452481612
44.0479139932481,47.602708383110716,196.96400886782,197.88101694965576
21.4648588391374,30.92540403021836,41.411295424033156,41.04907796411762
24.91324256868723,33.75601514712952,58.458088683538875,57.66973564794302
45.079776744336364,86.39779824513934,25.979146733594227,25.28923613758517
41.40267674657116,79.65926547117309,61.71268461225606,61.73966894538409
77.74663675428454,29.352369127319832,526.5106878790436,526.2501300750365
67.63120256131975,54.93315916727678,438.50898641239667,438.3669501775154
81.80121497208107,62.267295235496086,561.9062989033104,563.4485799086372
60.96011744079369,49.57623576751158,373.9881880614662,372.91400279737996
97.14261716529944,16.10997015760823,512.8813410945962,512.3592699878794
80.76835411697115,10.233078527889923,232.51556367555966,232.40508693243225
35.37580596312341,67.51611100087152,90.15385564549855,90.04555789735126
35.973244201393115,47.91351791453486,131.23218187299432,131.4347751069969
21.030722331480625,79.77289269969701,15.75561334901488,15.71134009663408
48.86391437125391,72.41370237614717,140.20425819833085,139.56706645791814
64.92176246551443,22.566591218332917,304.51154298927173,304.6661236988418
23.379140270017878,62.22878912377419,45.94122824338415,44.3330699034664
73.1852910934173,69.06387849171158,364.42787226442164,364.41160959733566
98.08059737358582,51.43042549130194,956.0118719014199,955.6435316895084
24.376861552352935,38.11373733636603,58.83245318487387,59.57356728801268
16.990680847440327,80.38902736537773,9.68834872778887,10.672144809483175
64.57958472387595,51.02566027947785,415.7602981952799,415.52164423812013
97.22367421869774,46.46552714840489,962.2912375277313,961.4412643169265
60.224459005142585,89.18988528571879,10.453766805787536,10.831793011012094
41.84497496786729,65.68939004279066,133.9321813464462,134.84584438442369
95.39102885566811,88.58419636939102,45.822590820391355,43.75479590627012
90.20230532680826,87.28797505740087,78.40042710994848,77.79605182739778
41.691634199326295,45.04272907537523,177.18556868255573,176.65460877467953
42.49589143085621,26.571874599474903,147.29650051603747,146.35032816985043
67.3698178378967,50.64135358575416,453.7182945214375,455.50993250704516
33.02646519590084,14.078032852387894,52.46648939880249,51.38106969765738
96.8948775716427,31.807175407246557,857.3435523894957,857.424961683426
13.508466997239099,67.39810205539116,13.199801232772717,12.810377836737167
51.94291528281682,68.87643385867247,184.91237122423132,183.5732463112788
47.47002540749535,70.5950959215318,143.96449656910096,144.01528693933054
30.05397285059668,20.235346455500878,59.76115140296619,57.2751607246624
72.36416249697142,59.758765793547255,464.5148881254813,465.1701190649141
48.22950305266316,41.11501542289628,234.9366770341869,233.96771702169556
